datum_zobrazeni;datum;kraj_kod;kraj;okres_kod;okres;body;incidence14_100;incidence14_100_body;incidence_65_14_100;incidence_65_14_100_body;incidence_65_roste;incidence_65_roste_body;simple_r;simple_r_body;pozit_perc_test;pozit_perc_test_body;pozit_perc_test_roste;pozit_perc_test_roste_body
2020-12-09;2020-12-08;CZ020;Středočeský kraj;CZ020B;Příbram;62;539.512093400000;16;486.278489500000;16;0;0;0.936507936507;5;0.238673139158;25;0;0
2020-12-09;2020-12-08;CZ020;Středočeský kraj;CZ020C;Rakovník;52;529.138619900000;16;610.857781900000;16;0;0;0.773333333333;0;0.209009009009;20;0;0
2020-12-09;2020-12-08;CZ031;Jihočeský kraj;CZ0311;České Budějovice;51;313.420417200000;13;297.258904600000;13;0;0;1.033444816053;10;0.180807489760;15;0;0
2020-12-09;2020-12-08;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;70;324.907401300000;13;359.617577400000;13;1;2;1.177215189873;10;0.264204545454;30;1;2
2020-12-09;2020-12-08;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;71;535.879680600000;16;294.970248600000;13;0;0;1.198198198198;10;0.289760348583;30;1;2
2020-12-09;2020-12-08;CZ031;Jihočeský kraj;CZ0314;Písek;62;491.709388500000;16;571.392292500000;16;0;0;1.125786163522;10;0.226869455006;20;0;0
2020-12-09;2020-12-08;CZ031;Jihočeský kraj;CZ0315;Prachatice;73;323.669033700000;13;376.685170400000;13;0;0;1.265822784810;15;0.261096605744;30;1;2
2020-12-09;2020-12-08;CZ031;Jihočeský kraj;CZ0316;Strakonice;66;487.480924600000;16;466.279226900000;13;0;0;0.902564102564;5;0.307692307692;30;1;2
2020-12-09;2020-12-08;CZ031;Jihočeský kraj;CZ0317;Tábor;69;570.203226200000;16;642.040059600000;16;0;0;1.137809187279;10;0.255352894528;25;1;2
2020-12-09;2020-12-08;CZ032;Plzeňský kraj;CZ0321;Domažlice;64;581.676388100000;16;346.858110800000;13;0;0;0.818181818181;5;0.348387096774;30;0;0
2020-12-09;2020-12-08;CZ032;Plzeňský kraj;CZ0322;Klatovy;73;438.632023600000;13;453.634349600000;13;0;0;1.218934911242;15;0.264441591784;30;1;2
2020-12-09;2020-12-08;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;53;393.761581200000;13;366.463626000000;13;0;0;1.168604651162;10;0.184912603495;15;1;2
2020-12-09;2020-12-08;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;61;508.757560400000;16;531.914893600000;16;1;2;0.905027932960;5;0.194477791116;20;1;2
2020-12-09;2020-12-08;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;65;412.608309600000;13;229.297693900000;10;0;0;1.339743589743;15;0.246462264150;25;1;2
2020-12-09;2020-12-08;CZ032;Plzeňský kraj;CZ0326;Rokycany;68;494.437577200000;16;356.965790700000;13;1;2;1.015873015873;10;0.251968503937;25;1;2
2020-12-09;2020-12-08;CZ032;Plzeňský kraj;CZ0327;Tachov;53;410.409305000000;13;342.750311500000;13;0;0;1.156862745098;10;0.187898089171;15;1;2
2020-12-09;2020-12-08;CZ041;Karlovarský kraj;CZ0411;Cheb;56;306.654735100000;13;318.867210700000;13;0;0;1.214876033057;15;0.168192219679;15;0;0
2020-12-09;2020-12-08;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;56;404.988764800000;13;433.145771700000;13;0;0;1.028225806451;10;0.210222588623;20;0;0
2020-12-09;2020-12-08;CZ041;Karlovarský kraj;CZ0413;Sokolov;72;481.793860200000;16;648.126325700000;16;0;0;1.252427184466;15;0.248315688161;25;0;0
2020-12-09;2020-12-08;CZ042;Ústecký kraj;CZ0421;Děčín;71;501.767766400000;16;447.640713200000;13;0;0;1.093167701863;10;0.297046413502;30;1;2
2020-12-09;2020-12-08;CZ042;Ústecký kraj;CZ0422;Chomutov;51;360.155587200000;13;478.931411700000;13;0;0;0.974468085106;5;0.215023474178;20;0;0
2020-12-09;2020-12-08;CZ042;Ústecký kraj;CZ0423;Litoměřice;63;467.961359700000;13;447.909754400000;13;0;0;1.070110701107;10;0.254163014899;25;1;2
2020-12-09;2020-12-08;CZ042;Ústecký kraj;CZ0424;Louny;72;649.433043700000;16;545.443765900000;16;0;0;1.129151291512;10;0.282027649769;30;0;0
2020-12-09;2020-12-08;CZ042;Ústecký kraj;CZ0425;Most;74;575.607834700000;16;541.701690400000;16;0;0;1.181229773462;10;0.307757166947;30;1;2
2020-12-09;2020-12-08;CZ042;Ústecký kraj;CZ0426;Teplice;79;532.261063500000;16;592.445328000000;16;0;0;1.233766233766;15;0.284857571214;30;1;2
2020-12-09;2020-12-08;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;69;483.500645200000;16;508.948312500000;16;0;0;1.040955631399;10;0.238095238095;25;1;2
2020-12-09;2020-12-08;CZ051;Liberecký kraj;CZ0511;Česká Lípa;52;540.174249700000;16;586.688246000000;16;0;0;0.859060402684;5;0.189349112426;15;0;0
2020-12-09;2020-12-08;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;81;581.247863000000;16;518.297471300000;16;1;2;1.233870967741;15;0.285447761194;30;1;2
2020-12-09;2020-12-08;CZ051;Liberecký kraj;CZ0513;Liberec;76;572.808126300000;16;535.755214300000;16;1;2;1.247288503253;15;0.245202558635;25;1;2
2020-12-09;2020-12-08;CZ051;Liberecký kraj;CZ0514;Semily;76;739.571102700000;16;558.001116000000;16;1;2;1.079710144927;10;0.324265505984;30;1;2
2020-12-09;2020-12-08;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;69;500.356092800000;16;570.463293700000;16;0;0;1.206703910614;15;0.206205250596;20;1;2
2020-12-09;2020-12-08;CZ052;Královéhradecký kraj;CZ0522;Jičín;74;653.382472300000;16;481.333646300000;16;0;0;1.067510548523;10;0.309669522643;30;1;2
2020-12-09;2020-12-08;CZ052;Královéhradecký kraj;CZ0523;Náchod;67;534.749631600000;16;500.662032400000;16;0;0;1.053763440860;10;0.252360515021;25;0;0
2020-12-09;2020-12-08;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;74;763.387627000000;16;548.880892800000;16;0;0;1.179856115107;10;0.317214700193;30;1;2
2020-12-09;2020-12-08;CZ052;Královéhradecký kraj;CZ0525;Trutnov;53;383.969892600000;13;443.666082800000;13;1;2;0.908296943231;5;0.197718631178;20;0;0
2020-12-09;2020-12-08;CZ053;Pardubický kraj;CZ0531;Chrudim;74;750.384751400000;16;802.731131200000;16;0;0;1.119186046511;10;0.276183644189;30;1;2
2020-12-09;2020-12-08;CZ053;Pardubický kraj;CZ0532;Pardubice;68;460.553690400000;13;331.731869100000;13;0;0;1.252124645892;15;0.233862433862;25;1;2
2020-12-09;2020-12-08;CZ053;Pardubický kraj;CZ0533;Svitavy;62;669.011722000000;16;670.385823400000;16;0;0;0.808695652173;5;0.249329758713;25;0;0
2020-12-09;2020-12-08;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;62;516.362321400000;16;533.617929500000;16;0;0;1.040625000000;10;0.216233766233;20;0;0
2020-12-09;2020-12-08;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;79;1261.128378000000;20;1300.715393400000;20;1;2;0.978077571669;5;0.328054298642;30;1;2
2020-12-09;2020-12-08;CZ063;Kraj Vysočina;CZ0632;Jihlava;71;485.795754500000;16;389.261744900000;13;0;0;1.080139372822;10;0.332618025751;30;1;2
2020-12-09;2020-12-08;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;69;695.693065100000;16;607.961090400000;16;0;0;0.953667953667;5;0.380585516178;30;1;2
2020-12-09;2020-12-08;CZ063;Kraj Vysočina;CZ0634;Třebíč;51;383.539391700000;13;315.692550500000;13;0;0;0.920187793427;5;0.195608782435;20;0;0
2020-12-09;2020-12-08;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;51;552.649841700000;16;433.691908600000;13;0;0;0.963302752293;5;0.171755725190;15;1;2
2020-12-09;2020-12-08;CZ064;Jihomoravský kraj;CZ0641;Blansko;67;596.503445200000;16;749.732238400000;16;0;0;0.928994082840;5;0.291010194624;30;0;0
2020-12-09;2020-12-08;CZ064;Jihomoravský kraj;CZ0642;Brno-město;46;390.721287200000;13;371.269995000000;13;0;0;0.864864864864;5;0.172324982439;15;0;0
2020-12-09;2020-12-08;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;53;369.921920200000;13;319.496550800000;13;0;0;0.949886104783;5;0.206537890044;20;1;2
2020-12-09;2020-12-08;CZ064;Jihomoravský kraj;CZ0644;Břeclav;74;511.647504900000;16;656.559111900000;16;0;0;1.091575091575;10;0.284622731614;30;1;2
2020-12-09;2020-12-08;CZ064;Jihomoravský kraj;CZ0645;Hodonín;58;452.115393300000;13;338.261087400000;13;0;0;1.194968553459;10;0.221058755090;20;1;2
2020-12-09;2020-12-08;CZ064;Jihomoravský kraj;CZ0646;Vyškov;57;490.897269100000;16;599.547511300000;16;0;0;0.963636363636;5;0.223864836325;20;0;0
2020-12-09;2020-12-08;CZ064;Jihomoravský kraj;CZ0647;Znojmo;59;483.598744200000;16;418.852784200000;13;0;0;0.977941176470;5;0.251655629139;25;0;0
2020-12-09;2020-12-08;CZ071;Olomoucký kraj;CZ0711;Jeseník;91;437.210282300000;13;559.523809500000;16;0;0;2.018181818181;30;0.372483221476;30;1;2
2020-12-09;2020-12-08;CZ071;Olomoucký kraj;CZ0712;Olomouc;51;427.651695300000;13;367.873774600000;13;0;0;0.891129032258;5;0.196619217081;20;0;0
2020-12-09;2020-12-08;CZ071;Olomoucký kraj;CZ0713;Prostějov;79;635.090109100000;16;537.491115800000;16;0;0;1.201834862385;15;0.331645569620;30;1;2
2020-12-09;2020-12-08;CZ071;Olomoucký kraj;CZ0714;Přerov;72;640.867255500000;16;480.786875600000;16;0;0;1.007425742574;10;0.263771872974;30;0;0
2020-12-09;2020-12-08;CZ071;Olomoucký kraj;CZ0715;Šumperk;66;549.756263600000;16;353.411782900000;13;0;0;0.914201183431;5;0.269868995633;30;1;2
2020-12-09;2020-12-08;CZ072;Zlínský kraj;CZ0721;Kroměříž;81;715.757098200000;16;934.369525100000;16;1;2;1.210374639769;15;0.313901345291;30;1;2
2020-12-09;2020-12-08;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;69;555.453995700000;16;450.603062700000;13;0;0;1.025773195876;10;0.269282814614;30;0;0
2020-12-09;2020-12-08;CZ072;Zlínský kraj;CZ0723;Vsetín;72;623.718029200000;16;599.130405000000;16;0;0;1.132812500000;10;0.266544117647;30;0;0
2020-12-09;2020-12-08;CZ072;Zlínský kraj;CZ0724;Zlín;74;647.006031700000;16;614.576363500000;16;0;0;1.132042253521;10;0.275610801543;30;1;2
2020-12-09;2020-12-08;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;63;408.310315800000;13;452.000616300000;13;0;0;1.308571428571;15;0.222330097087;20;1;2
2020-12-09;2020-12-08;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;66;609.335693600000;16;598.987426000000;16;1;2;1.118892508143;10;0.216446124763;20;1;2
2020-12-09;2020-12-08;CZ080;Moravskoslezský kraj;CZ0803;Karviná;59;672.691252100000;16;610.665764900000;16;0;0;1.117197452229;10;0.175119808306;15;1;2
2020-12-09;2020-12-08;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;63;445.318221100000;13;521.464136700000;16;1;2;1.147909967845;10;0.222707423580;20;1;2
2020-12-09;2020-12-08;CZ080;Moravskoslezský kraj;CZ0805;Opava;76;818.221021800000;16;747.302210100000;16;1;2;1.108069164265;10;0.304193037974;30;1;2
2020-12-09;2020-12-08;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;76;585.047400300000;16;654.454311900000;16;1;2;1.238938053097;15;0.245667909629;25;1;2
2020-12-10;2020-12-09;CZ010;Hl. m. Praha;CZ0100;Praha;49;375.072586700000;13;371.069332600000;13;0;0;1.171809841534;10;0.133930699204;11;1;2
2020-12-10;2020-12-09;CZ020;Středočeský kraj;CZ0201;Benešov;81;679.984710400000;16;655.449031500000;16;1;2;1.351170568561;15;0.294032023289;30;1;2
2020-12-10;2020-12-09;CZ020;Středočeský kraj;CZ0202;Beroun;63;444.991478800000;13;297.227779300000;13;0;0;1.281914893617;15;0.211775043936;20;1;2
2020-12-10;2020-12-09;CZ020;Středočeský kraj;CZ0203;Kladno;64;588.648690800000;16;587.316463600000;16;0;0;1.115463917525;10;0.193906810035;20;1;2
2020-12-10;2020-12-09;CZ020;Středočeský kraj;CZ0204;Kolín;76;547.635520300000;16;585.637004300000;16;1;2;1.235955056179;15;0.238095238095;25;1;2
2020-12-10;2020-12-09;CZ020;Středočeský kraj;CZ0205;Kutná Hora;77;797.858310900000;16;936.223688300000;16;0;0;1.299180327868;15;0.295433364398;30;0;0
2020-12-10;2020-12-09;CZ020;Středočeský kraj;CZ0206;Mělník;69;559.001665100000;16;782.357830900000;16;0;0;1.003095975232;10;0.258167330677;25;1;2
2020-12-10;2020-12-09;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;66;485.559774400000;16;320.953690900000;13;0;0;1.286738351254;15;0.192184154175;20;1;2
2020-12-10;2020-12-09;CZ020;Středočeský kraj;CZ0208;Nymburk;67;623.476002600000;16;883.270746200000;16;0;0;1.098540145985;10;0.234059097978;25;0;0
2020-12-10;2020-12-09;CZ020;Středočeský kraj;CZ0209;Praha-východ;58;407.715819300000;13;363.413932000000;13;0;0;1.247093023255;15;0.179648241206;15;1;2
2020-12-10;2020-12-09;CZ020;Středočeský kraj;CZ020A;Praha-západ;65;413.826353600000;13;324.800205100000;13;1;2;1.439688715953;20;0.163861824623;15;1;2
2020-12-10;2020-12-09;CZ020;Středočeský kraj;CZ020B;Příbram;67;550.806227400000;16;511.649541200000;16;0;0;1.032258064516;10;0.244835501147;25;0;0
2020-12-10;2020-12-09;CZ020;Středočeský kraj;CZ020C;Rakovník;74;520.139663700000;16;593.650520500000;16;0;0;1.285714285714;15;0.252189141856;25;1;2
2020-12-10;2020-12-09;CZ031;Jihočeský kraj;CZ0311;České Budějovice;51;338.943252500000;13;315.673173000000;13;0;0;1.032679738562;10;0.188544152744;15;0;0
2020-12-10;2020-12-09;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;56;315.160179300000;13;342.075256500000;13;0;0;0.910000000000;5;0.250000000000;25;0;0
2020-12-10;2020-12-09;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;71;516.032285000000;16;305.141636500000;13;0;0;1.000000000000;10;0.280782508630;30;1;2
2020-12-10;2020-12-09;CZ031;Jihočeský kraj;CZ0314;Písek;69;519.647422000000;16;609.485112000000;16;0;0;1.194285714285;10;0.244158878504;25;1;2
2020-12-10;2020-12-09;CZ031;Jihočeský kraj;CZ0315;Prachatice;78;380.556318400000;13;426.249008700000;13;0;0;1.560975609756;20;0.261224489795;30;1;2
2020-12-10;2020-12-09;CZ031;Jihočeský kraj;CZ0316;Strakonice;77;577.912168600000;16;493.309906700000;16;0;0;1.265625000000;15;0.297429620563;30;0;0
2020-12-10;2020-12-09;CZ031;Jihočeský kraj;CZ0317;Tábor;74;569.228519900000;16;646.561468500000;16;0;0;1.186379928315;10;0.268016194331;30;1;2
2020-12-10;2020-12-09;CZ032;Plzeňský kraj;CZ0321;Domažlice;59;583.287680000000;16;330.725175400000;13;0;0;0.729857819905;0;0.353211009174;30;0;0
2020-12-10;2020-12-09;CZ032;Plzeňský kraj;CZ0322;Klatovy;68;428.215959700000;13;448.359531500000;13;0;0;1.163934426229;10;0.265255292652;30;1;2
2020-12-10;2020-12-09;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;63;393.761581200000;13;346.654781300000;13;0;0;1.242690058479;15;0.198876930276;20;1;2
2020-12-10;2020-12-09;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;59;522.933467700000;16;516.497070600000;16;1;2;0.905555555555;5;0.193357058125;20;0;0
2020-12-10;2020-12-09;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;60;432.613561000000;13;235.849056600000;10;0;0;1.112994350282;10;0.232037691401;25;1;2
2020-12-10;2020-12-09;CZ032;Plzeňský kraj;CZ0326;Rokycany;54;480.252892600000;16;307.387208700000;13;0;0;0.976377952755;5;0.227522935779;20;0;0
2020-12-10;2020-12-09;CZ032;Plzeňský kraj;CZ0327;Tachov;58;390.164899800000;13;301.204819200000;13;0;0;1.057692307692;10;0.201834862385;20;1;2
2020-12-10;2020-12-09;CZ041;Karlovarský kraj;CZ0411;Cheb;63;290.285265200000;13;281.035507700000;13;0;0;1.405660377358;20;0.175707547169;15;1;2
2020-12-10;2020-12-09;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;51;407.601595500000;13;421.001497700000;13;0;0;0.972000000000;5;0.215234720992;20;0;0
2020-12-10;2020-12-09;CZ041;Karlovarský kraj;CZ0413;Sokolov;76;471.591166700000;13;583.313693100000;16;0;0;1.356756756756;15;0.274316939890;30;1;2
2020-12-10;2020-12-09;CZ042;Ústecký kraj;CZ0421;Děčín;76;523.382377900000;16;476.994202600000;13;0;0;1.243670886075;15;0.307031250000;30;1;2
2020-12-10;2020-12-09;CZ042;Ústecký kraj;CZ0422;Chomutov;56;356.954204200000;13;514.082341000000;16;1;2;0.913580246913;5;0.212643678160;20;0;0
2020-12-10;2020-12-09;CZ042;Ústecký kraj;CZ0423;Litoměřice;73;449.577163400000;13;452.057067000000;13;0;0;1.243445692883;15;0.279226240538;30;1;2
2020-12-10;2020-12-09;CZ042;Ústecký kraj;CZ0424;Louny;74;652.893610600000;16;527.657556100000;16;0;0;1.072992700729;10;0.297269969666;30;1;2
2020-12-10;2020-12-09;CZ042;Ústecký kraj;CZ0425;Most;74;555.018440900000;16;495.003268800000;16;0;0;1.172757475083;10;0.306689834926;30;1;2
2020-12-10;2020-12-09;CZ042;Ústecký kraj;CZ0426;Teplice;84;547.756291000000;16;600.397614300000;16;0;0;1.422145328719;20;0.298474945533;30;1;2
2020-12-10;2020-12-09;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;57;494.394073900000;16;496.433190100000;16;0;0;0.976821192052;5;0.229215229215;20;0;0
2020-12-10;2020-12-09;CZ051;Liberecký kraj;CZ0511;Česká Lípa;62;552.758954500000;16;652.437790800000;16;0;0;1.040293040293;10;0.193724420190;20;0;0
2020-12-10;2020-12-09;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;81;613.233039500000;16;565.415423200000;16;1;2;1.251879699248;15;0.307479224376;30;1;2
2020-12-10;2020-12-09;CZ051;Liberecký kraj;CZ0513;Liberec;76;601.847106900000;16;547.215218800000;16;1;2;1.244047619047;15;0.250800000000;25;1;2
2020-12-10;2020-12-09;CZ051;Liberecký kraj;CZ0514;Semily;76;774.660242600000;16;582.801165600000;16;1;2;1.166077738515;10;0.334685598377;30;1;2
2020-12-10;2020-12-09;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;74;555.748312300000;16;584.309490100000;16;0;0;1.390501319261;15;0.241521539871;25;1;2
2020-12-10;2020-12-09;CZ052;Královéhradecký kraj;CZ0522;Jičín;67;632.144418700000;16;498.943413900000;16;0;0;0.976095617529;5;0.297691373025;30;0;0
2020-12-10;2020-12-09;CZ052;Královéhradecký kraj;CZ0523;Náchod;71;524.745812000000;16;451.009599400000;13;0;0;1.118959107806;10;0.269955156950;30;1;2
2020-12-10;2020-12-09;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;79;775.984782600000;16;628.163688400000;16;0;0;1.252788104089;15;0.321258341277;30;1;2
2020-12-10;2020-12-09;CZ052;Královéhradecký kraj;CZ0525;Trutnov;60;379.731814400000;13;447.557890600000;13;1;2;1.023474178403;10;0.212890625000;20;1;2
2020-12-10;2020-12-09;CZ053;Pardubický kraj;CZ0531;Chrudim;74;737.002093400000;16;779.664144600000;16;0;0;1.169398907103;10;0.297222222222;30;1;2
2020-12-10;2020-12-09;CZ053;Pardubický kraj;CZ0532;Pardubice;81;501.593128100000;16;346.030656600000;13;0;0;1.575842696629;20;0.265373699148;30;1;2
2020-12-10;2020-12-09;CZ053;Pardubický kraj;CZ0533;Svitavy;62;640.257636600000;16;665.697810600000;16;0;0;0.841791044776;5;0.258715596330;25;0;0
2020-12-10;2020-12-09;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;61;486.711263700000;16;434.009249300000;13;0;0;1.045731707317;10;0.220720720720;20;1;2
2020-12-10;2020-12-09;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;84;1286.414160000000;20;1410.775926700000;20;1;2;1.069324090121;10;0.342397336293;30;1;2
2020-12-10;2020-12-09;CZ063;Kraj Vysočina;CZ0632;Jihlava;64;541.239835200000;16;402.684563700000;13;0;0;0.974910394265;5;0.294372294372;30;0;0
2020-12-10;2020-12-09;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;74;749.633481700000;16;716.754127700000;16;0;0;1.055970149253;10;0.421758569299;30;1;2
2020-12-10;2020-12-09;CZ063;Kraj Vysočina;CZ0634;Třebíč;46;406.100532400000;13;320.077169200000;13;0;0;0.921951219512;5;0.186574531095;15;0;0
2020-12-10;2020-12-09;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;49;561.113085800000;16;437.943790100000;13;0;0;0.912429378531;5;0.164460285132;15;0;0
2020-12-10;2020-12-09;CZ064;Jihomoravský kraj;CZ0641;Blansko;72;619.410643600000;16;754.194930300000;16;0;0;1.024615384615;10;0.303832116788;30;0;0
2020-12-10;2020-12-09;CZ064;Jihomoravský kraj;CZ0642;Brno-město;60;430.842332100000;13;420.353146900000;13;1;2;1.086165048543;10;0.193429868165;20;1;2
2020-12-10;2020-12-09;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;63;412.656582400000;13;329.178264500000;13;0;0;1.244444444444;15;0.227334235453;20;1;2
2020-12-10;2020-12-09;CZ064;Jihomoravský kraj;CZ0644;Břeclav;74;515.087152000000;16;591.767094200000;16;0;0;1.161654135338;10;0.296545105566;30;1;2
2020-12-10;2020-12-09;CZ064;Jihomoravský kraj;CZ0645;Hodonín;58;447.568255700000;13;338.261087400000;13;0;0;1.118155619596;10;0.221082621082;20;1;2
2020-12-10;2020-12-09;CZ064;Jihomoravský kraj;CZ0646;Vyškov;69;517.988729900000;16;622.171945700000;16;0;0;1.158139534883;10;0.242453748782;25;1;2
2020-12-10;2020-12-09;CZ064;Jihomoravský kraj;CZ0647;Znojmo;64;488.845746800000;16;436.488690900000;13;0;0;1.053435114503;10;0.256267409470;25;0;0
2020-12-10;2020-12-09;CZ071;Olomoucký kraj;CZ0711;Jeseník;86;505.689001200000;16;642.857142800000;16;1;2;1.454545454545;20;0.396284829721;30;1;2
2020-12-10;2020-12-09;CZ071;Olomoucký kraj;CZ0712;Olomouc;65;456.105184400000;13;387.011716600000;13;1;2;1.186372745490;10;0.256499133448;25;1;2
2020-12-10;2020-12-09;CZ071;Olomoucký kraj;CZ0713;Prostějov;74;669.145665700000;16;524.164889800000;16;0;0;1.194915254237;10;0.341404358353;30;1;2
2020-12-10;2020-12-09;CZ071;Olomoucký kraj;CZ0714;Přerov;76;699.549076500000;16;477.116746700000;13;0;0;1.241050119331;15;0.317073170731;30;1;2
2020-12-10;2020-12-09;CZ071;Olomoucký kraj;CZ0715;Šumperk;66;530.655970500000;16;318.458969200000;13;0;0;0.895522388059;5;0.275229357798;30;1;2
2020-12-10;2020-12-09;CZ072;Zlínský kraj;CZ0721;Kroměříž;80;779.358856300000;16;1028.704909900000;20;1;2;1.195876288659;10;0.323119777158;30;1;2
2020-12-10;2020-12-09;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;71;561.781952600000;16;467.543027500000;13;0;0;1.163434903047;10;0.287081339712;30;1;2
2020-12-10;2020-12-09;CZ072;Zlínský kraj;CZ0723;Vsetín;74;621.625015600000;16;592.283200300000;16;0;0;1.080487804878;10;0.279143037177;30;1;2
2020-12-10;2020-12-09;CZ072;Zlínský kraj;CZ0724;Zlín;79;643.353578300000;16;599.707580600000;16;0;0;1.260273972602;15;0.271386430678;30;1;2
2020-12-10;2020-12-09;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;68;419.227703900000;13;426.318763100000;13;0;0;1.258064516129;15;0.237322515212;25;1;2
2020-12-10;2020-12-09;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;66;618.652753100000;16;596.610491700000;16;1;2;1.148437500000;10;0.222659800060;20;1;2
2020-12-10;2020-12-09;CZ080;Moravskoslezský kraj;CZ0803;Karviná;59;659.700232200000;16;592.763511200000;16;0;0;1.094629156010;10;0.172094893445;15;1;2
